PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
364318299,https://twitter.com/FoxNews/status/819292186357415939,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25065276,""following_count"":262,""like_count"":null,""post_count"":631993,""views_count"":null,""comment_count"":null,""share_count"":null}","William Smith: ""If you think you have the right to [character] assassinate a man without any facts, it's really an unfortunate situation."" https://t.co/rQ5vxrFBHz", ,no longer populated,,2017-01-11T21:17:33.000Z,post data removed,,855,217,83,0,,
352332802,https://twitter.com/FoxNews/status/819235526733504512,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25022078,""following_count"":262,""like_count"":null,""post_count"":630379,""views_count"":null,""comment_count"":null,""share_count"":null}","""You are fake news."" Watch President-elect @realDonaldTrump call @BuzzFeed “a failing pile of garbage” and call out @CNN. https://t.co/DyvGg2MBbg", ,no longer populated,,2017-01-11T17:32:24.000Z,post data removed,,4956,2213,564,0,,
475649848,https://twitter.com/FoxNews/status/818981386665230338,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25953693,""following_count"":263,""like_count"":null,""post_count"":655817,""views_count"":null,""comment_count"":null,""share_count"":null}",.@krauthammer: “I thought Sessions did extremely well. The Democrats did not succeed in laying a glove on him.” #SpecialReport https://t.co/sQCChG6uO6, ,no longer populated,,2017-01-11T00:42:33.000Z,post data removed,,1018,247,51,0,,
475650462,https://twitter.com/FoxNews/status/817861946930327556,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25953763,""following_count"":263,""like_count"":null,""post_count"":655817,""views_count"":null,""comment_count"":null,""share_count"":null}",.@chuckwoolery Slams Hollywood Over New Anti-@realDonaldTrump Ad https://t.co/tWQiu30ZFQ https://t.co/YxsvCxbEKm, ,no longer populated,,2017-01-07T22:34:17.000Z,post data removed,,1329,385,124,0,,
313168240,https://twitter.com/FoxNews/status/817626070614704129,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24863926,""following_count"":262,""like_count"":null,""post_count"":624265,""views_count"":null,""comment_count"":null,""share_count"":null}",Christians the most persecuted group in world for second year: Study https://t.co/RZo1KKQRcr via @perrych https://t.co/arph14f7RQ, ,no longer populated,,2017-01-07T06:57:00.000Z,post data removed,,555,534,68,0,,
188626577,https://twitter.com/FoxNews/status/817406694116429824,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24351338,""following_count"":261,""like_count"":null,""post_count"":586329,""views_count"":null,""comment_count"":null,""share_count"":null}",".@JudgeJeanine: Chicago Facebook Live Video Attackers 'Have No Remorse'
https://t.co/XH4NRxtDVR", ,no longer populated,,2017-01-06T16:25:17.000Z,post data removed,,295,141,106,0,,
352345474,https://twitter.com/FoxNews/status/816846556209053697,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25022078,""following_count"":262,""like_count"":null,""post_count"":630379,""views_count"":null,""comment_count"":null,""share_count"":null}","'F*** Donald Trump! F*** White People!': Man Tied Up, Tortured on Facebook Live https://t.co/s738WN1gUS", ,no longer populated,,2017-01-05T03:19:29.000Z,post data removed,,692,932,429,0,,
351868541,https://twitter.com/FoxNews/status/816313435180806144,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25024183,""following_count"":262,""like_count"":null,""post_count"":630354,""views_count"":null,""comment_count"":null,""share_count"":null}","Julian Assange: Obama admin is trying to delegitimize Trump. 

Tonight 10p ET: Watch Hannity's exclusive interview w/ the @wikileaks founder https://t.co/mw0MdCQLAU", ,no longer populated,,2017-01-03T16:01:03.000Z,post data removed,,3181,1924,400,0,,
313168533,https://twitter.com/FoxNews/status/815674966423130112,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24864023,""following_count"":262,""like_count"":null,""post_count"":624269,""views_count"":null,""comment_count"":null,""share_count"":null}",Gun-shaped cell phone case prompts police standoff  https://t.co/pNR1zW074w https://t.co/dMoR1ZaDR6, ,no longer populated,,2017-01-01T21:44:01.000Z,post data removed,,141,92,97,0,,
188626967,https://twitter.com/FoxNews/status/815203092039766016,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24351338,""following_count"":261,""like_count"":null,""post_count"":586329,""views_count"":null,""comment_count"":null,""share_count"":null}",".@kilmeade, @stevedoocy and @ainsleyearhardt wish all of you a Happy New Year! Can you guess their resolutions? #FoxNews2017 https://t.co/VyTkWo9sW8", ,no longer populated,,2016-12-31T14:28:57.000Z,post data removed,,487,95,74,0,,
